16,1.187322e+02
32,1.465380e+02
64,1.815015e+02
128,2.782434e+02
256,4.580069e+02
512,8.647538e+02
1024,1.613304e+03
2048,3.279397e+03
4096,9.535166e+03
8192,1.880587e+04
16384,3.742422e+04
32768,8.344283e+04
65536,1.822285e+05
131072,3.705591e+05
262144,7.573345e+05
524288,1.491569e+06
1048576,2.989506e+06
2097152,0.000000e+00
